[?1034husig.fChiSqRatio, usig.fChiSquare, usig.fChiSquareInd, usig.fChiSquareIndRestr, usig.fChiSquareIndRestr, usig.fRisetime, usig.fUnshapedInteg, trueChEnergy
-2.58712766872 1.19823578459 330.086712676 615.465189973 615.465189973 7136.60130719 57.3843999172 1049.59216236
-1.29104370468 1.22843105847 9.19612888652 16.2817087017 16.2817087017 7078.83986928 49.480810567 191.889977687
-2.28375512645 0.956275711029 123.328086059 240.656392104 240.656392104 6476.85866013 56.8303251303 856.792348669
-2.98463634229 0.848941185125 449.441092817 850.505122479 850.505122479 6350.58489305 55.6161140065 1757.58096134
-2.98463634229 0.848941185125 449.441092817 850.505122479 850.505122479 6350.58489305 58.3066646219 1757.58096134
-2.42344712745 0.743770851322 136.690358093 255.035467472 255.035467472 6908.00653595 58.2682022093 1126.86779708
-1.65681845546 1.50167166934 35.5974943733 60.6512430437 60.6512430437 6330.47385621 64.7719087497 11.9516175363
-3.29252428408 0.721315427864 -1.0 -1.0 -1.0 6617.57352941 53.3328392607 393.316321617
-2.91241192309 1.11826360162 -1.0 -1.0 -1.0 5809.23202614 49.6086892483 306.811118262
-1.7677743948 1.20194250628 26.5025734929 58.9804664565 58.9804664565 5718.5253268 57.7180349251 247.186832309
-2.93453039142 1.02391402522 366.029007566 668.45879346 668.45879346 34923.7608932 43.1046881391 1311.00918822
-2.93453039142 1.02391402522 366.029007566 668.45879346 668.45879346 34923.7608932 52.7812171998 1311.00918822
-2.93453039142 1.02391402522 366.029007566 668.45879346 668.45879346 34923.7608932 106.787521584 1311.00918822
-2.93453039142 1.02391402522 366.029007566 668.45879346 668.45879346 34923.7608932 108.641197019 1311.00918822
-2.93453039142 1.02391402522 366.029007566 668.45879346 668.45879346 34923.7608932 93.4309229244 1311.00918822
-2.22625061521 1.02216949694 83.7417758737 103.279981239 103.279981239 38539.449113 39.1750668844 638.074467961
-2.22625061521 1.02216949694 83.7417758737 103.279981239 103.279981239 5834.62885154 115.778005852 638.074467961
-2.22625061521 1.02216949694 83.7417758737 103.279981239 103.279981239 5834.62885154 88.1342907462 638.074467961
-2.42542955036 0.534372697198 115.081402807 213.76700316 213.76700316 7265.19607843 57.3594810268 461.701601396
-2.6293746125 1.12161552795 477.506681525 714.831332374 714.831332374 6367.45588235 56.4659826145 2151.89139862
-1.03071805272 0.979862297733 4.96365811689 9.46724757892 9.46724757892 7545.58823529 63.138077896 0.0
-2.62864450278 1.32343491397 -1.0 -1.0 -1.0 7538.27614379 29.1610573423 217.973332257
-2.94883185852 1.10592543501 -1.0 -1.0 -1.0 6626.98529412 52.0725704551 355.00676774
-2.76824030159 0.968163016263 403.018001068 788.830073943 788.830073943 5158.1372549 53.1294874326 1456.13020405
-2.76824030159 0.968163016263 403.018001068 788.830073943 788.830073943 5158.1372549 53.1294874326 1456.13020405
-1.18659669205 1.51152160602 11.2924257639 21.169096163 21.169096163 7370.79656863 43.677547072 500.56194111
-1.13281359148 1.32853776215 13.2465695271 16.7761730239 16.7761730239 3579.95073892 59.5539658024 10.4369688901
-2.96561773268 1.19273247219 -1.0 -1.0 -1.0 7178.125 55.0278309704 161.897532108
-3.24261818077 0.750478734018 -1.0 -1.0 -1.0 6197.61029412 56.6396777967 185.954186544
-2.95281298109 1.01660264416 -1.0 -1.0 -1.0 5340.19607843 57.6329164575 194.507635065
-1.65104002741 1.30308416543 20.9849835565 40.5821567411 40.5821567411 5468.44827586 54.1316460025 310.123915355
-1.69715868342 1.40732439511 27.7607133317 55.5882421626 55.5882421626 7619.48529412 53.3622480828 250.744497801
-3.1618894575 0.758355629772 -1.0 -1.0 -1.0 6778.52941176 47.8896046045 155.847786917
-2.78072178593 1.7959895608 -1.0 -1.0 -1.0 8673.13432836 14.6320858596 69.2228038122
-3.38171886833 0.592605956495 -1.0 -1.0 -1.0 6216.33986928 53.5262048378 239.469922344
-1.52780640115 0.980862621352 15.2476810016 25.0376160063 25.0376160063 8250.98039216 55.8307488594 220.948711177
-1.04349567665 1.18268959241 13.5404635209 19.1956570323 19.1956570323 4941.66666667 48.3750372921 202.255180744
-3.0848583149 1.29626890028 892.002059576 1397.02453392 1397.02453392 6018.20778599 55.4577144566 2191.26210809
-3.0848583149 1.29626890028 892.002059576 1397.02453392 1397.02453392 6018.20778599 56.8173065687 2191.26210809
0.262358871236 2.74519405802 2.06326975388 3.12804228585 3.12804228585 17453.1302876 35.6168685285 0.0
0.262358871236 2.74519405802 2.06326975388 3.12804228585 3.12804228585 17453.1302876 45.5867904216 0.0
-2.99108099862 1.00854021965 -1.0 -1.0 -1.0 3913.7254902 15.5200830229 0.0
-3.07552863113 0.965765973415 -1.0 -1.0 -1.0 6680.14705882 50.645093275 320.747793842
-2.23804359272 0.528469803071 30.6242824058 56.4227203727 56.4227203727 6785.51470588 62.0968664153 373.804068564
-1.36966532688 0.93993864597 15.8426827944 29.5959191796 29.5959191796 7288.97058824 49.1033618622 280.640777448
-2.95592768259 0.828780502929 203.99136825 386.91719558 386.91719558 6041.50910364 55.9257659862 965.894464014
-2.97274336682 1.9887230903 -1.0 -1.0 -1.0 6561.07026144 56.1658518977 583.117999965
-2.97274336682 1.9887230903 -1.0 -1.0 -1.0 6561.07026144 58.9486381781 583.117999965
-3.13412947959 0.524021101511 -1.0 -1.0 -1.0 5372.00220022 51.6916749102 695.956886468
-2.75811667093 1.52424666287 -1.0 -1.0 -1.0 5086.20689655 -10.9813211091 110.988468448
-2.6968807038 1.31087564908 -1.0 -1.0 -1.0 5234.64052288 43.070876731 295.589905473
-3.26089031134 0.685309015942 -1.0 -1.0 -1.0 6668.71921182 36.8210370986 149.659882584
-3.39417803719 0.589266100777 -1.0 -1.0 -1.0 5530.14705882 41.394487557 80.6617254144
-3.06768260201 1.43301123903 -1.0 -1.0 -1.0 6701.04166667 44.827392479 293.723336888
-1.90685817525 0.742743720672 21.5537058585 38.3502089806 38.3502089806 5612.74509804 49.1803464507 249.47893746
-2.23146830048 2.91394520334 628.874223518 1109.1011678 1109.1011678 8984.04977376 55.1912923583 505.210236386
-2.23146830048 2.91394520334 628.874223518 1109.1011678 1109.1011678 8984.04977376 57.7873447757 505.210236386
-1.96109342506 0.649195839305 32.09919857 40.1482685745 40.1482685745 6316.91176471 61.1706239166 1243.27382588
-1.96109342506 0.649195839305 32.09919857 40.1482685745 40.1482685745 6316.91176471 93.2884545117 1243.27382588
-1.12181428548 0.789478527629 5.23650043562 11.1372384805 11.1372384805 12491.6666667 56.2789285631 33.6294
-1.32654671452 1.97564648143 12.0283720398 23.300333227 23.300333227 6551.59313725 68.7408384511 286.46640337
-3.04240830443 1.63648070524 -1.0 -1.0 -1.0 12015.6403941 61.5634051333 279.801845147
-1.61625832884 1.39933996736 36.1897471449 68.6759232027 68.6759232027 6254.04411765 56.0732981207 286.203857744
-1.88686092103 1.35066574472 62.2956193815 110.55610164 110.55610164 5127.45098039 73.9228677973 499.495774168
-1.88686092103 1.35066574472 62.2956193815 110.55610164 110.55610164 5127.45098039 108.23151199 499.495774168
-3.20860569571 0.685974853891 -1.0 -1.0 -1.0 4892.34068627 49.5058172645 210.530420479
-2.86427243856 1.54179999662 392.00878567 737.664709924 737.664709924 8577.85467128 48.9140888116 994.955702387
-2.86427243856 1.54179999662 392.00878567 737.664709924 737.664709924 8577.85467128 56.5482606533 994.955702387
-2.86427243856 1.54179999662 392.00878567 737.664709924 737.664709924 8577.85467128 57.9841494234 994.955702387
-2.73247705728 2.16210595715 1117.79815288 1515.25204768 1515.25204768 5826.34576979 55.292561315 1619.57829766
-2.73247705728 2.16210595715 1117.79815288 1515.25204768 1515.25204768 5826.34576979 58.1224898835 1619.57829766
-3.04502825231 0.805382706464 -1.0 -1.0 -1.0 6144.40359477 60.9413721893 128.15009167
-3.13927090349 0.82029462241 -1.0 -1.0 -1.0 4677.08333333 47.3003335978 170.928924041
-3.08051491716 0.998890674187 -1.0 -1.0 -1.0 7531.82529956 53.8614207432 2609.07877999
-3.08051491716 0.998890674187 -1.0 -1.0 -1.0 7531.82529956 57.9268673303 2609.07877999
-3.03818447933 0.897078173856 -1.0 -1.0 -1.0 6236.863711 57.2661446208 436.662458122
-2.93689036286 1.18509434698 -1.0 -1.0 -1.0 10860.130719 61.6355026243 262.982518383
-2.99263787196 1.12128251095 -1.0 -1.0 -1.0 6459.48004202 56.8201682669 548.630184856
-2.67440059563 1.1485217972 360.479179807 656.192864708 656.192864708 5632.1734944 55.8315804717 2072.65174046
-2.67440059563 1.1485217972 360.479179807 656.192864708 656.192864708 5632.1734944 57.1059075398 2072.65174046
-0.781231629736 0.991135355918 5.20127346182 8.42935010869 8.42935010869 17809.4771242 42.4273929232 0.0
-0.781231629736 0.991135355918 5.20127346182 8.42935010869 8.42935010869 17809.4771242 50.8922613055 0.0
-3.0028940476 1.31292148027 -1.0 -1.0 -1.0 7135.17156863 53.5488723837 455.158453295
-3.0028940476 1.31292148027 -1.0 -1.0 -1.0 7135.17156863 58.6755681178 455.158453295
-3.23949947865 0.87439720307 -1.0 -1.0 -1.0 5080.14705882 50.0443597299 120.509435145
-3.03940281497 0.888272997305 -1.0 -1.0 -1.0 5578.01742919 58.0178876852 860.563999993
-2.90026735846 1.64871069751 -1.0 -1.0 -1.0 23376.8472906 71.1561272995 0.0
-2.61683380727 0.61165971787 126.270153194 240.965515235 240.965515235 5475.65359477 56.1142503583 882.335243681
-1.84096244235 0.692026443547 20.3133455025 38.9745031767 38.9745031767 4664.28571429 52.6537019869 342.934283646
-0.516915486853 0.727779704983 1.86922974432 3.0422867454 3.0422867454 5872.06192822 17.3082159429 100.632555496
-2.84749000357 0.877788989484 -1.0 -1.0 -1.0 5041.56045752 51.1773337897 571.752299382
-2.68409484787 1.32418183577 -1.0 -1.0 -1.0 2405.06535948 -9.83331338663 0.0
-1.10963639501 0.883789371247 8.48564425455 15.4965623263 15.4965623263 5583.33333333 57.09361809 403.894722826
-1.26303464158 0.851492092595 6.98189268536 10.4800031273 10.4800031273 10900.0 47.6916965934 0.0
-1.37720555697 1.35999677165 11.5321753332 20.2399867635 20.2399867635 5414.01143791 47.7141188518 323.435277169
-2.95813928225 0.987306686594 -1.0 -1.0 -1.0 7012.41830065 62.5046309373 300.678551979
-3.01150553961 0.858965374916 -1.0 -1.0 -1.0 5886.02941176 53.3835012126 768.556217445
-1.77544279478 0.899128403981 17.2432856339 35.1797325652 35.1797325652 5572.54901961 61.1309454057 241.645006767
-1.66584696664 1.40078461501 24.6519568002 47.5876206835 47.5876206835 5891.54411765 49.0118563605 270.216532301
-2.83846365884 1.59543232301 -1.0 -1.0 -1.0 6448.16176471 58.2461978645 675.175170897
-2.63511094976 1.97878899034 -1.0 -1.0 -1.0 10233.2107843 65.0482524733 240.822812366
-3.20733697147 0.822095084036 -1.0 -1.0 -1.0 6716.91176471 53.1296428463 441.970231079
-2.11825965744 1.55114450561 75.3811788814 147.926676793 147.926676793 6494.88357843 51.4645000267 579.431095551
-1.19266683556 1.12645067786 10.8592471335 19.6659343937 19.6659343937 6570.66993464 51.4691745187 204.028579485
-1.19266683556 1.12645067786 10.8592471335 19.6659343937 19.6659343937 6570.66993464 76.1246704002 204.028579485
-3.0228882454 1.03175603851 410.542186605 829.979931039 829.979931039 5690.39215686 54.2044078331 1428.810253
-3.0228882454 1.03175603851 410.542186605 829.979931039 829.979931039 5690.39215686 55.6574964984 1428.810253
-0.890378919037 1.83211252862 7.97514049963 12.100476051 12.100476051 6708.74183007 35.5375058081 0.0
-1.82870949436 0.853584507076 34.1829647092 73.4267271442 73.4267271442 5953.91009852 52.4874422008 412.840790892
-2.48605842179 1.0314227334 183.018095525 335.871695619 335.871695619 5172.35294118 52.7252644647 948.467052041
-2.48605842179 1.0314227334 183.018095525 335.871695619 335.871695619 5172.35294118 52.7252644647 948.467052041
-1.3493342173 0.931660875938 5.63965559003 11.7132421792 11.7132421792 6509.90196078 55.2734903982 231.77992412
-1.46796009438 1.14639420948 32.8401281349 70.7844732435 70.7844732435 19139.0114379 65.8348296461 548.634999997
-1.14433479339 1.55703955739 10.0353403213 20.4702725471 20.4702725471 14672.4137931 76.3995947755 29.7813
-2.68438047563 1.24267472739 -1.0 -1.0 -1.0 5845.42705013 57.8800896203 2608.17609998
-2.68438047563 1.24267472739 -1.0 -1.0 -1.0 5845.42705013 57.8800896203 2608.17609998
-2.68438047563 1.24267472739 -1.0 -1.0 -1.0 5845.42705013 63.6574768142 2608.17609998
-3.05296808683 0.894990171387 -1.0 -1.0 -1.0 9758.82352941 36.6783946084 191.362443834
-2.97275059612 1.24028520894 -1.0 -1.0 -1.0 5889.41701681 53.1502100435 2148.59509376
-2.97275059612 1.24028520894 -1.0 -1.0 -1.0 5889.41701681 54.5148401838 2148.59509376
-2.89111109852 1.55592011296 -1.0 -1.0 -1.0 4987.94117647 52.0428033668 486.379002514
-0.736253525718 1.28931157547 4.13106440775 7.90692320834 7.90692320834 12937.6026273 36.3845795223 0.0
-2.38420573349 1.38593032303 270.657151653 522.570796092 522.570796092 6204.92647059 54.6882916883 1103.12436514
-2.86786910334 1.39777107232 -1.0 -1.0 -1.0 6795.48267327 57.4949216693 512.229134006
-1.73627880324 1.0448858147 25.3219413232 49.7192755812 49.7192755812 7272.54901961 58.9950687955 295.608146459
-2.45783706537 1.75908364948 141.108341867 284.058347677 284.058347677 7349.408867 57.7285063495 704.7977983
-2.44412087638 1.44672496143 164.335524503 309.875512149 309.875512149 5674.01960784 58.1773112763 619.946075268
-2.78561247281 1.13042620335 -1.0 -1.0 -1.0 12395.9558824 64.2913137287 506.22421
-3.01947642664 0.869999762014 -1.0 -1.0 -1.0 4047.93729373 45.1216682409 337.147785701
-3.25819395377 0.837996448049 -1.0 -1.0 -1.0 6282.35294118 56.2917415015 238.631999993
-2.90440830145 1.80354816037 1009.22763101 1966.46776715 1966.46776715 6375.58980812 55.1418010845 1202.75717823
-2.8378017169 0.892166649102 276.449913085 529.595772054 529.595772054 8155.80882353 36.1220495171 1406.67292181
-2.8378017169 0.892166649102 276.449913085 529.595772054 529.595772054 8155.80882353 57.0093844145 1406.67292181
-2.8378017169 0.892166649102 276.449913085 529.595772054 529.595772054 8155.80882353 58.1314019424 1406.67292181
-2.17192720672 0.616338027159 32.0122060724 71.4113970882 71.4113970882 5514.12990196 52.890210907 480.700381328
-1.80212378609 1.56046385625 50.0158246223 90.7059744616 90.7059744616 6218.79901961 45.7898932866 416.15964519
-2.5368041765 1.41095947265 -1.0 -1.0 -1.0 5660.09395425 51.8329400976 1638.66828811
-2.5368041765 1.41095947265 -1.0 -1.0 -1.0 5660.09395425 53.1121297822 1638.66828811
-3.21043217661 0.772220701509 -1.0 -1.0 -1.0 5818.85057471 54.7821687857 691.237996026
-2.99176274223 1.01732066819 -1.0 -1.0 -1.0 5912.84430439 53.1433658636 1335.88483997
-2.99176274223 1.01732066819 -1.0 -1.0 -1.0 5912.84430439 55.7143972774 1335.88483997
-2.7131961234 1.77495190269 -1.0 -1.0 -1.0 5194.5019502 49.7802492075 586.467163994
-3.04026377142 1.39724473884 -1.0 -1.0 -1.0 5706.79738562 54.6290058193 740.430534458
-3.04026377142 1.39724473884 -1.0 -1.0 -1.0 5706.79738562 55.9201238263 740.430534458
-2.91423560049 1.13938629309 -1.0 -1.0 -1.0 35543.75 12.5379373506 0.0
-2.91423560049 1.13938629309 -1.0 -1.0 -1.0 35543.75 55.2693941334 0.0
-2.61711999817 1.11884468952 232.79740116 454.051798421 454.051798421 5334.23202614 52.2634519153 970.08499001
-2.61711999817 1.11884468952 232.79740116 454.051798421 454.051798421 5334.23202614 52.2634519153 970.08499001
-3.23820723339 0.877555596035 -1.0 -1.0 -1.0 7268.38235294 57.4422176365 498.979084171
-2.8706706109 1.01145411236 -1.0 -1.0 -1.0 10718.9542484 70.7000903524 388.118491352
-1.53179277107 0.471078880167 8.58099405678 17.0260572339 17.0260572339 6539.84885621 61.246140794 198.640996112
-1.65579898338 0.912367315746 16.9011681912 32.0629345238 32.0629345238 4668.93382353 55.462305309 312.289913888
-2.95364219373 1.17312491444 -1.0 -1.0 -1.0 6000.53688142 54.464581549 1446.16342499
-2.23446144964 2.36359282417 177.939559953 341.663757938 341.663757938 9773.58374384 75.700612487 815.72709037
-2.23446144964 2.36359282417 177.939559953 341.663757938 341.663757938 9773.58374384 89.9978896891 815.72709037
-0.461602880944 2.04551848942 7.16518268891 11.4233879351 11.4233879351 28793.3823529 67.9868770181 0.0
-2.09710120632 0.674884689023 54.3265598501 93.7970661531 93.7970661531 10484.9439776 59.7074343706 473.775481216
-2.70969939252 1.56101987019 -1.0 -1.0 -1.0 10466.6666667 55.6949815792 29.7813
-3.06286421778 0.991273136175 -1.0 -1.0 -1.0 5647.7124183 60.1501651206 451.670176979
-3.03350582111 1.0368796207 -1.0 -1.0 -1.0 4973.65196078 44.6246771968 246.589951417
-3.31987512856 0.642354667625 -1.0 -1.0 -1.0 9437.63687293 59.6312138775 1244.2904082
-3.31987512856 0.642354667625 -1.0 -1.0 -1.0 9437.63687293 68.748409614 1244.2904082
-3.35865964466 1.07676695236 -1.0 -1.0 -1.0 7388.62745098 57.6879317713 578.343299994
-2.33476038874 0.734583192636 156.746034481 290.297483606 290.297483606 5431.28142283 53.1184190807 439.603209523
-2.60986398237 1.37267490026 292.917448014 559.418385642 559.418385642 6712.16832504 57.927490001 1441.60277232
-1.15716420847 0.946385948732 7.37028550353 12.1548376894 12.1548376894 6201.10837438 62.3038301007 206.467902647
-3.21072827176 0.705340167445 -1.0 -1.0 -1.0 13424.7524752 61.8445761083 251.856822192
-2.66104658216 1.95538335607 -1.0 -1.0 -1.0 9076.18464052 48.4899621829 376.693726635
-3.35853960345 0.860232069406 -1.0 -1.0 -1.0 8404.16666667 67.437557265 0.0
-2.80576979577 1.47565262937 -1.0 -1.0 -1.0 7343.17810458 60.8007526424 356.254367542
-3.01119874068 1.08108529879 -1.0 -1.0 -1.0 8024.17077176 56.4427749928 292.164818687
-2.70513652712 1.47190624376 -1.0 -1.0 -1.0 8751.2254902 41.0292186842 61.6473753235
-1.6656804402 0.887980681038 19.7973247325 31.1766324528 31.1766324528 4938.10457516 43.4610419155 368.335219614
-2.64221849567 1.26911713684 -1.0 -1.0 -1.0 22132.7614379 36.7026719309 75.9472577782
-3.03161420397 1.34376131627 -1.0 -1.0 -1.0 5790.51724138 46.5157251305 208.503746594
-3.18255474593 0.698760102597 -1.0 -1.0 -1.0 11680.8823529 48.166668403 68.3133081807
-0.65345436742 1.4538949388 7.35373144305 8.76665061545 8.76665061545 8323.52941176 30.1685434698 0.0
-3.03999375094 0.941784232863 756.591258932 1139.98106699 1139.98106699 5911.1492674 53.0759369582 2159.61565463
-3.03999375094 0.941784232863 756.591258932 1139.98106699 1139.98106699 5911.1492674 55.7784541634 2159.61565463
-1.66209163857 1.14345637153 8.93663384161 15.9646279857 15.9646279857 7755.88235294 47.4209212226 467.360748636
-1.66209163857 1.14345637153 8.93663384161 15.9646279857 15.9646279857 7755.88235294 50.0882027748 467.360748636
-1.3194602962 1.74248092685 11.5403726729 18.5855722967 18.5855722967 6423.14356436 57.9823394734 0.0
-1.10886993343 1.35322423391 13.0998871927 20.0768327211 20.0768327211 10401.4778325 45.2308978753 250.407551358
-2.71643935 1.31404007008 -1.0 -1.0 -1.0 10886.6995074 55.5915230803 619.255814816
-2.71643935 1.31404007008 -1.0 -1.0 -1.0 10886.6995074 62.1748059143 619.255814816
-2.89532340516 1.0185566079 -1.0 -1.0 -1.0 4540.44117647 52.15801688 198.516646174
-3.1741921255 0.605903643338 467.818888704 886.027592477 886.027592477 6097.79693487 53.9887961807 1827.19323144
-3.1741921255 0.605903643338 467.818888704 886.027592477 886.027592477 6097.79693487 56.5773934754 1827.19323144
-2.35710961672 1.1116255004 119.443422361 233.510629456 233.510629456 6290.53221289 56.5009733092 0.0
-2.74872045003 1.38111067146 -1.0 -1.0 -1.0 9701.96078431 62.2964490274 271.25577845
-2.52189516094 1.35119662489 114.238976678 233.03699979 233.03699979 5658.18181818 51.859319592 0.0
-3.11301984388 1.12538651305 739.711875308 1450.62653527 1450.62653527 5820.11097917 53.4986528124 2003.10525458
-3.11301984388 1.12538651305 739.711875308 1450.62653527 1450.62653527 5820.11097917 54.9215893385 2003.10525458
-2.80167120621 1.34557595085 -1.0 -1.0 -1.0 14660.5042017 62.6756369789 582.240789997
-2.2581176459 1.04907831181 124.531685988 224.929271364 224.929271364 6335.88643791 51.1965688068 787.460869806
-3.04658283315 0.687809952396 447.901167537 676.472464167 676.472464167 5750.87009804 53.3111454101 1824.79149024
-3.04658283315 0.687809952396 447.901167537 676.472464167 676.472464167 5750.87009804 56.2951531446 1824.79149024
-2.88494445572 0.806358435978 -1.0 -1.0 -1.0 26915.4411765 61.74394976 0.0
-3.03738658238 1.25683664849 -1.0 -1.0 -1.0 7002.61437909 64.0552844325 260.992561253
-2.99881099879 1.38212540312 -1.0 -1.0 -1.0 5711.68831169 54.7462745611 702.498519212
-2.99881099879 1.38212540312 -1.0 -1.0 -1.0 5711.68831169 54.7462745611 702.498519212
-2.97835255123 0.944479317789 -1.0 -1.0 -1.0 28926.4705882 88.4722976341 0.0
-2.91636609298 1.05954779599 -1.0 -1.0 -1.0 3764.41176471 61.5236550507 214.215342969
-3.1098168372 1.00563982788 -1.0 -1.0 -1.0 5720.10342599 58.5683264731 1540.49506585
-3.1098168372 1.00563982788 -1.0 -1.0 -1.0 5720.10342599 60.1854485959 1540.49506585
-3.1098168372 1.00563982788 -1.0 -1.0 -1.0 5720.10342599 70.7370782023 1540.49506585
-1.34229928147 1.26859714286 17.9926950509 33.6960820666 33.6960820666 3888.48522167 53.8412444827 233.625901079
-2.68695337517 0.802478679493 269.424467942 363.952665871 363.952665871 5868.70983688 55.6170408382 1499.23823005
-2.28813304895 1.0488851538 130.038719627 251.014525172 251.014525172 10337.5615764 59.709862947 721.977906319
-3.17490872097 0.834668643703 -1.0 -1.0 -1.0 7262.35632184 50.6999817984 291.230185013
-1.43367801926 1.24587002722 27.0692296031 48.2216006992 48.2216006992 9607.16036415 55.3696083035 245.524100429
-2.65237667774 1.31078673542 -1.0 -1.0 -1.0 13243.75 93.7180503446 47.7779708157
-1.63201919076 1.29317927525 26.6689237209 52.6082666145 52.6082666145 14631.372549 61.285940057 213.206498756
-1.63201919076 1.29317927525 26.6689237209 52.6082666145 52.6082666145 14631.372549 73.8847850957 213.206498756
-3.19596362574 1.95100773702 -1.0 -1.0 -1.0 5802.93036332 54.9515055131 1592.53617998
-3.19596362574 1.95100773702 -1.0 -1.0 -1.0 5802.93036332 56.175313599 1592.53617998
-3.06121600079 0.92227659972 -1.0 -1.0 -1.0 5266.66666667 20.8491067306 105.057518634
-2.81471675985 1.04403050985 -1.0 -1.0 -1.0 13727.2167488 60.5748042862 351.371962672
-2.510291463 1.82012508555 -1.0 -1.0 -1.0 5565.6512605 56.5505413344 1454.0444294
-2.510291463 1.82012508555 -1.0 -1.0 -1.0 5565.6512605 57.934620807 1454.0444294
-1.3254577779 1.24501168482 21.4302581252 35.2682932359 35.2682932359 6110.71895425 47.1147142471 274.227712645
-0.849495025291 2.51315972716 13.5197447571 26.7447621688 26.7447621688 37245.0980392 78.45748459 232.008130019
-3.3629477962 0.638359552639 -1.0 -1.0 -1.0 6054.16666667 55.454292699 230.055776792
-2.19987978013 1.9878917952 257.58473728 520.558358429 520.558358429 9481.47624434 59.9005455552 349.50237515
-3.43964950529 2.102705109 1357.50753358 2500.77487777 2500.77487777 5561.42412935 55.270796425 2265.01927489
-3.43964950529 2.102705109 1357.50753358 2500.77487777 2500.77487777 5561.42412935 56.6832944482 2265.01927489
-2.49974470144 0.86305878426 200.899243147 356.383739952 356.383739952 14864.2121849 60.0837719109 1346.61903163
-2.49974470144 0.86305878426 200.899243147 356.383739952 356.383739952 14864.2121849 72.9750960601 1346.61903163
-2.49974470144 0.86305878426 200.899243147 356.383739952 356.383739952 14864.2121849 79.2386878175 1346.61903163
-2.60437036378 2.04358463032 469.147166944 733.209625124 733.209625124 6183.55119826 57.9297279851 958.61285239
-1.58018325419 1.16960330596 22.4668333485 36.7616186622 36.7616186622 5953.59477124 46.2904990219 309.234115966
-2.83619198481 1.00222677465 -1.0 -1.0 -1.0 6446.32352941 34.9829916462 0.0
-3.03841119516 0.753429927589 -1.0 -1.0 -1.0 6532.27124183 51.7878249558 233.831227923
-2.60435827994 1.30526727262 -1.0 -1.0 -1.0 4366.83823529 33.0991333959 230.335023933
-1.9070352924 1.35462313972 75.9484653134 142.281333988 142.281333988 6413.79310345 55.8662513746 628.421766215
-3.15965002643 1.2971484524 -1.0 -1.0 -1.0 7264.70588235 80.257290399 94.1335337793
-3.15072916275 0.779886506002 -1.0 -1.0 -1.0 9463.88888889 59.0140504413 321.120370174
-3.15072916275 0.779886506002 -1.0 -1.0 -1.0 9463.88888889 69.815089104 321.120370174
0.426944778112 1.17102081642 0.67515270666 1.07843090788 1.07843090788 24324.4222689 24.4175770603 0.0
-3.05237058737 1.12501413424 741.894599556 836.511314663 836.511314663 5708.79010695 54.1161218408 2287.41105304
-3.05237058737 1.12501413424 741.894599556 836.511314663 836.511314663 5708.79010695 55.4727556559 2287.41105304
-2.97766717611 1.48583575531 -1.0 -1.0 -1.0 5114.74264706 55.8022423207 519.679600633
-2.80326169201 1.71430702875 -1.0 -1.0 -1.0 7707.26072607 49.3653537326 403.928448599
-3.12129557013 0.641697760319 -1.0 -1.0 -1.0 4661.17647059 44.556732916 233.215099993
-3.05073897929 1.60809375728 -1.0 -1.0 -1.0 5572.86535304 65.9476656143 328.463201068
-2.10601044775 1.33665446493 35.4087519611 69.2264200315 69.2264200315 4721.79271709 54.6259788431 347.465734956
-1.95167036672 1.25167228834 85.6017333704 164.658086681 164.658086681 10492.8689884 52.1002993063 544.535212697
-1.13679924193 0.904221214472 8.72374511589 12.4413526452 12.4413526452 4370.58823529 50.7216197731 210.605407882
-1.83398458938 1.02590680841 40.4227469402 75.1070257804 75.1070257804 6098.95833333 51.8972745048 367.413692115
-1.83398458938 1.02590680841 40.4227469402 75.1070257804 75.1070257804 6098.95833333 59.8254159657 367.413692115
-2.90302604617 1.14406946802 -1.0 -1.0 -1.0 5960.86601307 55.728303533 255.126808291
-3.02653475872 0.783351887857 -1.0 -1.0 -1.0 6251.04166667 54.9258929784 274.587804479
-2.64143003741 1.77084717112 -1.0 -1.0 -1.0 5999.91203378 56.1034513901 2334.16949553
-2.64143003741 1.77084717112 -1.0 -1.0 -1.0 5999.91203378 58.712103501 2334.16949553
-2.83209986384 0.970011759728 231.039370592 423.519952102 423.519952102 17784.0073529 66.1089297733 505.89501
-2.83209986384 0.970011759728 231.039370592 423.519952102 423.519952102 17784.0073529 88.8245880752 505.89501
-2.29335196025 1.03706400902 147.137029638 268.643974905 268.643974905 21821.8954248 48.7744085573 1372.59459255
-2.29335196025 1.03706400902 147.137029638 268.643974905 268.643974905 21821.8954248 77.8903889248 1372.59459255
-1.65304001992 0.836381554941 14.3809923203 27.8463306332 27.8463306332 5605.96059113 45.9480890197 294.180649765
-3.1409680293 0.863873013143 -1.0 -1.0 -1.0 5353.00245098 54.5638283132 232.208840357
-1.4247076435 1.48857305208 20.0242658271 40.8149827772 40.8149827772 5191.03037767 45.6542770126 215.901710036
-2.94078422111 0.899006076443 688.437687717 1031.71206318 1031.71206318 5991.45220588 55.6817502715 2378.54506015
-0.97551161396 1.29899820359 12.8949235351 24.2214757521 24.2214757521 21633.0882353 50.4373387489 0.0
-3.63087154039 0.828529239933 -1.0 -1.0 -1.0 9716.66666667 64.1897979635 29.7813
-3.1426941809 0.717022803962 -1.0 -1.0 -1.0 5731.20915033 63.1597730984 207.551689569
