[?1034husig.fChiSqRatio, usig.fChiSquare, usig.fChiSquareInd, usig.fChiSquareIndRestr, usig.fChiSquareIndRestr, usig.fRisetime, usig.fUnshapedInteg, trueChEnergy
-2.8494452585 0.842448146591 -1.0 -1.0 -1.0 3994.89379085 13.8647537135 191.227570267
-1.07717968537 0.590642897349 3.6301346401 5.90653704219 5.90653704219 4937.25490196 45.8430271041 29.7813
-0.826404521786 1.04268040034 4.07943587395 5.56719274153 5.56719274153 6289.70588235 50.367001565 212.526257455
-2.65937144027 1.75674330997 -1.0 -1.0 -1.0 8841.17647059 52.2414233149 318.345385695
-2.01418165886 0.844747095469 43.5302055282 76.6716429876 76.6716429876 6318.03513072 52.2154771515 400.194447319
-0.63254420467 1.27917753915 3.86389751304 5.59668029569 5.59668029569 6260.42692939 29.4794945077 106.029762681
-2.7659299813 1.49646551765 -1.0 -1.0 -1.0 5567.26377071 55.315353518 1592.53618001
-2.7659299813 1.49646551765 -1.0 -1.0 -1.0 5567.26377071 58.0983252802 1592.53618001
-1.62758203989 1.39053343481 25.5931702484 56.8086303421 56.8086303421 6466.91176471 55.7357000997 40.3082923697
-1.74793782732 0.888143735365 26.955453995 48.1258290185 48.1258290185 6897.92079208 64.1840621267 849.800708693
-1.74793782732 0.888143735365 26.955453995 48.1258290185 48.1258290185 6897.92079208 87.9371953863 849.800708693
-1.32254836091 0.739829778562 8.31685041489 15.7276530634 15.7276530634 5878.30882353 56.6317913928 270.663349002
-1.69026943238 0.761334166817 19.1137672436 34.647320384 34.647320384 6219.85294118 51.5015960413 376.723145647
-2.61254234404 1.84637700442 -1.0 -1.0 -1.0 22071.0784314 96.8817484448 0.0
-1.4859238142 0.961548003229 12.7958970675 26.5316996832 26.5316996832 6285.29411765 55.1606486763 251.310998229
-1.9387950054 0.961748104436 33.9016155486 53.7760936633 53.7760936633 6922.8960396 56.6593437947 360.181057343
-1.05441932224 1.20618623519 10.062915043 19.4648652333 19.4648652333 10742.4836601 61.1172771051 150.588942644
-1.08431747333 1.32667200318 11.8834227759 27.0163125885 27.0163125885 16261.4379085 69.6984290719 243.20303351
-2.87275154538 0.700093306776 269.694740683 495.36581336 495.36581336 6563.46405229 56.0354419048 990.788046879
-2.87275154538 0.700093306776 269.694740683 495.36581336 495.36581336 6563.46405229 58.6820254276 990.788046879
-2.88847174056 1.40780012259 -1.0 -1.0 -1.0 14556.3218391 60.3922011129 455.578425565
-2.88847174056 1.40780012259 -1.0 -1.0 -1.0 14556.3218391 77.1283256914 455.578425565
-0.878636338279 1.32456598038 6.68644440891 14.7632433121 14.7632433121 4518.90547264 74.1242624671 229.470651503
-2.63038977416 0.654252483113 72.496703596 146.732490758 146.732490758 6784.74264706 55.4738521658 364.58223108
-2.62953418637 1.80419843959 -1.0 -1.0 -1.0 5962.39316239 53.2757564931 1962.61276936
-2.62783839922 2.07343873635 -1.0 -1.0 -1.0 5892.64705882 55.0298397902 582.513479997
-1.53338715706 0.713788809096 18.3144623912 37.0971146966 37.0971146966 10832.2875817 58.9284605423 281.072543317
-1.12824890093 0.624971479683 6.77468142296 12.9017250789 12.9017250789 14214.379085 73.6992131463 165.96999204
-1.97216082124 1.18547421139 55.1178990257 97.9065971785 97.9065971785 6563.36633663 54.9094656063 672.981476869
-2.17016536754 0.991582337027 52.8372465891 99.3737057887 99.3737057887 7451.89393939 54.1733829541 216.318708833
-3.07911356104 0.793854285852 -1.0 -1.0 -1.0 8342.64705882 65.0523505803 384.877833757
-3.06307515002 0.858635160114 -1.0 -1.0 -1.0 5135.97105509 52.5268639575 410.486062078
-3.20233085334 0.873283901224 -1.0 -1.0 -1.0 5575.91911765 56.0268022672 557.894220299
-3.13336973784 0.864143274677 -1.0 -1.0 -1.0 6329.10539216 47.5287495753 341.84602531
-2.93166116499 1.34370963849 -1.0 -1.0 -1.0 6714.46078431 48.0650275308 176.27839347
-1.48360975609 0.887486161736 12.3257468351 23.926935084 23.926935084 3952.5862069 42.796923407 0.0
-0.99869225884 0.818921734707 5.51562759604 7.85939791454 7.85939791454 7751.72413793 71.694587028 301.678604397
-2.57746341249 1.29760760324 -1.0 -1.0 -1.0 6845.28186275 62.3311468353 372.488587653
-3.20462774999 0.851925203448 -1.0 -1.0 -1.0 7225.69444444 53.9462914451 64.3688865312
-2.99103234121 1.14116466081 -1.0 -1.0 -1.0 9326.14379085 59.8696932054 307.092275761
-2.9623479564 1.285376618 -1.0 -1.0 -1.0 6504.22794118 56.4610469279 444.621596638
-2.97379360447 1.22291534142 -1.0 -1.0 -1.0 5601.04166667 44.4158584257 194.316380346
-2.42789327334 1.04185547207 130.934336486 256.831175253 256.831175253 5629.92647059 53.7745161394 516.353528318
-2.3590222751 1.02033503477 108.373157132 197.479445998 197.479445998 6089.62458746 55.1473163729 721.811491248
-3.15776963519 0.864258173432 -1.0 -1.0 -1.0 5944.44444444 50.4632442579 393.649396382
-1.37834158226 1.08404395689 10.8493415599 20.0092949075 20.0092949075 6711.39705882 60.1311367263 461.018442404
-1.50700439893 0.942399697055 16.4661021291 34.2655864373 34.2655864373 8993.87254902 50.0120562582 0.0
-3.09412186941 1.028612285 -1.0 -1.0 -1.0 5450.0 50.5373029508 506.22421
-2.51173019704 1.68047976743 -1.0 -1.0 -1.0 6157.4754902 57.0008461628 1587.16697356
-3.12871885588 1.33586604933 -1.0 -1.0 -1.0 6295.85084034 57.5096308357 451.319953824
-2.91953526971 1.07963823114 -1.0 -1.0 -1.0 5441.2289916 53.544507318 1592.53618001
-2.91953526971 1.07963823114 -1.0 -1.0 -1.0 5441.2289916 54.8714721808 1592.53618001
-0.917233057034 1.062058153 6.8876128878 13.1561555744 13.1561555744 12447.7941176 81.1656914065 0.0
-1.479791068 0.758579007551 13.748244952 23.9515585296 23.9515585296 8391.39705882 55.3741156791 388.513914175
-2.81417201595 1.41579089291 -1.0 -1.0 -1.0 5339.43076081 53.2331538321 1669.87434212
-2.81417201595 1.41579089291 -1.0 -1.0 -1.0 5339.43076081 53.2331538321 1669.87434212
-2.14393904586 0.946264845054 65.4109973784 110.43932052 110.43932052 5939.21568627 50.4915196906 521.900069929
-0.970296820822 1.25157735652 6.76096464333 11.1249824369 11.1249824369 7256.20915033 43.6428984345 154.589867219
-3.0292124518 1.19009059649 -1.0 -1.0 -1.0 5701.02216749 50.3304756108 268.145020721
-2.72080915479 0.993889561116 184.099811564 343.477247897 343.477247897 5687.87173203 55.5527916576 962.794530348
-3.00725560974 0.951460472878 -1.0 -1.0 -1.0 6537.68382353 0.12590446987 0.0
-1.21356724417 1.06299281463 8.34553140487 13.7574867797 13.7574867797 5755.66789216 42.3183634007 328.658262414
-2.74854492663 1.4034366815 -1.0 -1.0 -1.0 5712.41830065 55.3205972287 364.477124776
-1.87001650483 0.983735666432 52.7236280965 108.607611567 108.607611567 5446.07843137 47.3223750438 448.60381477
-0.583405326419 1.76134746077 4.82339574774 6.42290650854 6.42290650854 15938.4191176 36.3655420722 116.563585456
-1.35846532316 1.04915753194 12.8718617984 21.777460481 21.777460481 10518.3823529 62.2639948285 240.350853013
-2.96650368385 1.0416118135 -1.0 -1.0 -1.0 5165.03267974 52.6913138876 376.308054728
-1.65339269396 0.999640569519 19.7919231313 29.1722411115 29.1722411115 48858.0845771 40.9909744697 223.483026626
-1.65339269396 0.999640569519 19.7919231313 29.1722411115 29.1722411115 48858.0845771 54.0898029965 223.483026626
-1.65339269396 0.999640569519 19.7919231313 29.1722411115 29.1722411115 5608.08457711 71.796217259 223.483026626
-3.22895390753 0.743772241056 626.863237621 1113.41798531 1113.41798531 12865.4207516 51.9343551486 2094.12261613
-3.22895390753 0.743772241056 626.863237621 1113.41798531 1113.41798531 12865.4207516 67.2412464408 2094.12261613
-3.22895390753 0.743772241056 626.863237621 1113.41798531 1113.41798531 12865.4207516 68.8407109741 2094.12261613
-3.22895390753 0.743772241056 626.863237621 1113.41798531 1113.41798531 12865.4207516 70.5705725719 2094.12261613
-1.2445809958 0.927078515517 6.92420470078 12.8265531076 12.8265531076 5970.39215686 38.6343520521 199.686127385
-1.34029482232 1.10768360794 10.9981655498 17.1835135345 17.1835135345 6073.27586207 53.0755033208 229.077834046
-2.18474180294 1.36054938458 93.5659396768 166.088440742 166.088440742 5596.0375817 53.586641947 489.23413086
-2.48033080819 0.830649448123 113.154931788 170.459162237 170.459162237 6049.1503268 69.2710598459 832.400981674
-2.48033080819 0.830649448123 113.154931788 170.459162237 170.459162237 6049.1503268 98.5389338637 832.400981674
-0.495373586817 1.09408992379 3.12256630238 3.829303334 3.829303334 5025.21008403 34.74056336 0.0
-2.75611247471 1.24833922235 587.838543085 1119.97145943 1119.97145943 6141.94770746 53.6707341497 1290.54184748
-2.75611247471 1.24833922235 587.838543085 1119.97145943 1119.97145943 6141.94770746 55.0794829852 1290.54184748
-3.22577639089 0.865479827479 -1.0 -1.0 -1.0 5260.29411765 49.6827069667 288.111630099
-3.22545905475 1.37324009053 -1.0 -1.0 -1.0 5531.43382353 45.6525716455 295.006369895
-2.76711366768 0.78614523805 513.533729731 530.271436522 530.271436522 5647.79411765 55.351754895 2183.13704097
-2.76711366768 0.78614523805 513.533729731 530.271436522 530.271436522 5647.79411765 56.7422459734 2183.13704097
-1.03698012983 1.95138635116 13.2995453451 17.525077222 17.525077222 5229.46868403 48.916505853 736.369448972
-2.4571993434 0.895584285766 124.112750339 216.974086827 216.974086827 7879.04411765 53.66657879 427.0482264
-2.4571993434 0.895584285766 124.112750339 216.974086827 216.974086827 7879.04411765 59.4821709441 427.0482264
-0.68860740497 1.65915877755 6.67691722622 9.66172172266 9.66172172266 22294.7712418 75.224984537 432.513773622
-3.08429314113 1.02248782521 -1.0 -1.0 -1.0 6770.4248366 52.9276442678 230.499960599
-2.70106345362 1.65514931241 -1.0 -1.0 -1.0 6361.02941176 56.7047094924 253.730548101
-3.1606013446 0.601356709262 -1.0 -1.0 -1.0 11571.3235294 90.2313952434 0.0
-2.48244549907 0.864003050425 91.0309365968 178.277343439 178.277343439 5285.26688453 54.6368642805 221.07141709
-1.17000948941 0.762606858456 9.15753850623 14.2388252085 14.2388252085 6322.0996732 62.2517226461 494.7909243
-1.14010397991 0.646761434364 7.34778233505 11.4016186108 11.4016186108 13442.4836601 66.4776166424 214.493551908
-3.0585975718 1.08592221486 -1.0 -1.0 -1.0 6541.66666667 60.0533982486 0.0
-2.9259416477 1.81487245681 -1.0 -1.0 -1.0 7763.49502488 52.5571912055 296.505358092
-2.91912750072 1.05491706185 -1.0 -1.0 -1.0 9979.37192118 42.0481010338 227.333015374
-2.91912750072 1.05491706185 -1.0 -1.0 -1.0 9979.37192118 51.3084960527 227.333015374
-2.84700946584 1.01119388363 -1.0 -1.0 -1.0 6215.07352941 3.74711501591 93.0173940546
-3.11704170853 1.17335025814 1108.83079836 1322.31171033 1322.31171033 5802.08597448 54.3670957502 2294.16824056
-3.11704170853 1.17335025814 1108.83079836 1322.31171033 1322.31171033 5802.08597448 55.6625227367 2294.16824056
-0.887647653137 1.67591797439 13.896850894 26.5379636442 26.5379636442 6406.10702614 56.7686747352 0.0
-3.17964231354 1.20200612976 -1.0 -1.0 -1.0 11002.0833333 60.6296687875 255.468660645
-0.963272842163 1.21290810161 4.84915270614 6.96851540061 6.96851540061 11222.7272727 63.1720938818 0.0
-2.37102030434 1.29183863524 242.150337046 462.868540808 462.868540808 10886.4787582 59.2185760688 1075.52928189
-2.37102030434 1.29183863524 242.150337046 462.868540808 462.868540808 10886.4787582 66.7166684959 1075.52928189
-0.790859286043 1.5468830437 3.90298689461 7.05318773738 7.05318773738 5493.75 24.785953221 0.0
-2.96917620854 1.14049321553 -1.0 -1.0 -1.0 5996.56382161 52.4817585943 1281.89493748
-2.96917620854 1.14049321553 -1.0 -1.0 -1.0 5996.56382161 55.4012999345 1281.89493748
-2.53416536833 1.21797892869 644.328105556 668.536325229 668.536325229 29295.0639978 47.11776011 2609.72339001
-2.53416536833 1.21797892869 644.328105556 668.536325229 668.536325229 29295.0639978 82.871972874 2609.72339001
-2.53416536833 1.21797892869 644.328105556 668.536325229 668.536325229 29295.0639978 85.2352569882 2609.72339001
-2.67689267315 0.790904482544 170.033027534 310.860519831 310.860519831 5613.42320261 56.1843244288 749.536633417
-0.799439138559 1.67233262657 4.79724190666 12.3765459775 12.3765459775 4384.06862745 51.7831940606 0.0
-0.799439138559 1.67233262657 4.79724190666 12.3765459775 12.3765459775 4384.06862745 80.767750204 0.0
-1.592353684 1.0556936284 34.587173009 61.5236816456 61.5236816456 11015.4411765 52.6536722625 419.644879696
-2.78738461323 1.39711156319 -1.0 -1.0 -1.0 13954.9261084 66.9192365551 201.540677131
-3.00229162834 0.977570960909 -1.0 -1.0 -1.0 6665.44117647 55.4501686108 427.370843714
-1.4580045865 0.778304939159 9.7314701561 17.115960233 17.115960233 5449.71264368 55.6881589379 230.111149706
-2.24678082825 0.866668942955 77.998736825 155.57321136 155.57321136 10696.1659664 47.0020374911 505.89501
-2.24678082825 0.866668942955 77.998736825 155.57321136 155.57321136 10696.1659664 60.4045706639 505.89501
-2.24678082825 0.866668942955 77.998736825 155.57321136 155.57321136 10696.1659664 73.0830295613 505.89501
-3.4817618673 0.893462666707 779.068916868 1476.34837833 1476.34837833 5372.3466189 55.0842274267 1362.35519034
-3.4817618673 0.893462666707 779.068916868 1476.34837833 1476.34837833 5372.3466189 56.3705927135 1362.35519034
-1.74537236177 1.6243381937 81.6549293154 169.713066337 169.713066337 6377.05254516 53.9361642776 510.07231
-2.92264397911 1.21898242537 -1.0 -1.0 -1.0 5799.01960784 65.2556166924 209.190545647
-1.73856151335 0.90971718938 28.564267996 52.5078901318 52.5078901318 7102.60380014 67.5489835207 294.362826659
-1.92102647185 1.13310706348 42.4432903445 79.7533339584 79.7533339584 4659.72222222 49.3768564234 288.828173338
-1.30803237331 0.831628199674 9.39290347898 12.9500181157 12.9500181157 6074.14215686 53.7925534595 228.726179961
-2.93271489235 1.16672249085 -1.0 -1.0 -1.0 3557.29166667 18.006106392 0.0
-1.74740602706 0.844138968135 26.8104635529 53.9904692478 53.9904692478 7044.11764706 48.2876566895 314.267571626
-3.05793874441 0.821359749518 -1.0 -1.0 -1.0 17573.2026144 56.4823410675 0.0
-2.95009317699 0.872837188116 -1.0 -1.0 -1.0 6189.85148515 33.952145715 66.1676425569
-1.74174408928 0.993599342003 19.8682117715 42.0724587066 42.0724587066 5341.66666667 53.6192641629 314.602134045
-3.20151318435 0.724255583176 -1.0 -1.0 -1.0 5470.58823529 66.4979046528 32.0523314953
-2.91331056872 2.02296329512 -1.0 -1.0 -1.0 12509.6469622 57.6903690677 402.439623249
-2.8081844662 1.25715829556 -1.0 -1.0 -1.0 10877.9616013 54.339898473 338.92530535
-2.95026076248 1.1977821622 -1.0 -1.0 -1.0 6386.76470588 64.7903253722 195.079934194
-1.96851714312 0.825400034447 43.7152109691 89.4295381708 89.4295381708 6968.1372549 58.138772198 855.460099993
-2.15454516794 0.418854814903 32.3964867819 65.8104925217 65.8104925217 7337.86764706 57.6647597132 0.0
-3.30337751519 0.739281635351 -1.0 -1.0 -1.0 5632.72496499 55.2371670604 509.87691
-0.436185285802 1.14608130832 2.53757021232 2.77783748176 2.77783748176 6136.66666667 28.7017775549 297.009340486
-1.03296522585 0.89440106142 4.08665342631 7.0449265492 7.0449265492 5167.89215686 58.1704940931 0.0
-1.87059129761 1.11567670056 41.8194249943 89.5405191567 89.5405191567 17077.9411765 47.8960964266 293.117546189
-1.87059129761 1.11567670056 41.8194249943 89.5405191567 89.5405191567 17077.9411765 62.9667590237 293.117546189
-1.43324719824 1.77776091935 23.6511660418 44.1433486978 44.1433486978 16092.6616915 56.1546596395 279.113443148
-1.71965672357 0.936761097012 21.9337505913 36.2525367156 36.2525367156 6338.03104575 47.2439504441 340.832369512
-0.635634826668 1.20684499394 3.48979813802 6.55531747906 6.55531747906 6650.0 64.0844277729 104.432285996
-0.194723074274 1.53465069927 2.13145258656 2.54181255773 2.54181255773 14470.0980392 59.696165285 46.0700874159
-1.22947150021 1.21305742775 9.06143227486 16.4367450559 16.4367450559 5374.73739496 42.8777954049 242.847705048
-2.65967506504 1.89911407783 -1.0 -1.0 -1.0 6033.08823529 37.0076185546 125.222086024
-3.28014336027 0.737369546488 -1.0 -1.0 -1.0 6157.16911765 61.0752286379 549.244889743
-3.16868333433 0.782954903639 -1.0 -1.0 -1.0 4979.77941176 55.9835870809 510.99891
-2.99142426288 0.849925364046 427.172737032 796.616994481 796.616994481 6351.85185185 55.4182802314 1592.53618001
-2.99142426288 0.849925364046 427.172737032 796.616994481 796.616994481 6351.85185185 58.1189907512 1592.53618001
-0.391970266187 1.87997291008 6.27535733657 6.56967833438 6.56967833438 6546.07843137 33.0086085171 0.0
-1.47633310651 1.02509467881 17.4718635295 25.6168225058 25.6168225058 7705.55555556 56.3606467331 343.444728656
-1.81011105029 1.10041060695 24.0068105173 41.2669366181 41.2669366181 5868.66830065 47.5509625987 234.569371338
-2.88287554823 1.16184373804 -1.0 -1.0 -1.0 9071.18736383 57.3452813251 668.883180248
-2.88287554823 1.16184373804 -1.0 -1.0 -1.0 9071.18736383 59.9273582426 668.883180248
-2.38590422186 0.902994311544 127.176679803 247.237897494 247.237897494 7017.31617647 58.3777024562 413.177891694
-2.38590422186 0.902994311544 127.176679803 247.237897494 247.237897494 7017.31617647 61.4766556893 413.177891694
-0.856775141112 1.13212625283 5.78355955266 8.0172017483 8.0172017483 6133.16831683 50.370007873 402.44397295
-3.05643275123 1.0361101148 -1.0 -1.0 -1.0 69608.3333333 7.61438268513 137.780748624
-3.05643275123 1.0361101148 -1.0 -1.0 -1.0 2670.0 25.5628257749 137.780748624
-3.34180748708 0.611401001737 -1.0 -1.0 -1.0 9577.16503268 4.99992358148 352.165566041
-3.34180748708 0.611401001737 -1.0 -1.0 -1.0 9577.16503268 38.6369135844 352.165566041
-3.34180748708 0.611401001737 -1.0 -1.0 -1.0 9577.16503268 51.9267330743 352.165566041
-3.03349911373 0.903601376068 -1.0 -1.0 -1.0 5665.03267974 58.1198716937 551.899976159
-3.33626884027 0.678618246934 -1.0 -1.0 -1.0 6104.63935574 54.8819086923 213.580634866
-3.31247924075 0.611532007743 -1.0 -1.0 -1.0 3239.94252874 46.3377172234 76.3212073571
-2.95744218838 1.46484895672 -1.0 -1.0 -1.0 5700.49019608 57.1154304873 157.234913094
-3.15972593811 0.723534160966 -1.0 -1.0 -1.0 12743.75 59.7085508392 274.591345884
-3.15972593811 0.723534160966 -1.0 -1.0 -1.0 12743.75 81.1613506081 274.591345884
-3.35997083694 0.947345917186 -1.0 -1.0 -1.0 5845.12820513 54.600534649 1893.78765433
-3.35997083694 0.947345917186 -1.0 -1.0 -1.0 5845.12820513 56.0888520426 1893.78765433
-3.05749120614 1.20417714187 -1.0 -1.0 -1.0 6208.57843137 48.1148375668 318.995905953
-2.81208594629 1.1261330546 -1.0 -1.0 -1.0 15392.4632353 63.3931532217 380.628125208
-3.23825788917 1.09152664316 -1.0 -1.0 -1.0 5953.5130719 59.8728161595 28.2225362834
-1.48154795917 1.04903504893 18.5793717025 38.6324200313 38.6324200313 6984.77941176 53.8526273107 573.067884089
-0.819382470797 0.903861840358 4.8154141639 8.29535010595 8.29535010595 6704.41176471 42.8145319131 0.0
-3.1693443485 0.960203729454 -1.0 -1.0 -1.0 3063.52124183 39.5771930357 109.647945905
-3.22471911579 0.924967773045 -1.0 -1.0 -1.0 3305.09031199 48.7553741922 95.9705395144
-1.6400253971 1.87740359675 50.670198959 117.737910467 117.737910467 7931.33004926 62.7197295451 349.389711284
-3.09198439175 1.36522574991 -1.0 -1.0 -1.0 5964.25653595 15.1406269471 0.0
-3.05146909075 0.644260207376 -1.0 -1.0 -1.0 7523.39901478 75.6351972919 0.0
-0.625423958673 1.27354457585 4.1840285581 4.61897700141 4.61897700141 11320.6699346 53.9977350198 204.210523946
-2.8408843662 1.22380938484 -1.0 -1.0 -1.0 6919.31372549 -25.4059921764 0.0
-2.79963635619 1.22482682392 -1.0 -1.0 -1.0 4963.39869281 57.4358553258 274.744832488
-2.78020961804 1.60132846917 -1.0 -1.0 -1.0 6122.4137931 54.5032034334 189.313021342
-1.3269592064 1.33548029832 18.591740001 31.2311240102 31.2311240102 33588.0310458 72.5679233902 213.115208315
-2.39663008334 3.31844303575 918.278278869 1425.28836503 1425.28836503 5685.35178777 9.73782418873 2334.0528936
-2.39663008334 3.31844303575 918.278278869 1425.28836503 1425.28836503 5685.35178777 51.3357319663 2334.0528936
-0.0593541925795 3.26841257337 3.89406614967 4.29608580112 4.29608580112 28250.0 72.6603253798 62.2619981288
-0.0593541925795 3.26841257337 3.89406614967 4.29608580112 4.29608580112 28250.0 55.1408120787 62.2619981288
-2.61975198973 1.49242481224 -1.0 -1.0 -1.0 5963.44537815 58.5753769034 859.574500022
-2.61975198973 1.49242481224 -1.0 -1.0 -1.0 5963.44537815 59.9815650011 859.574500022
-2.65820913174 1.7965486999 -1.0 -1.0 -1.0 5870.68069307 42.0721645289 408.61725268
-2.78958264766 1.59498425282 -1.0 -1.0 -1.0 23839.7058824 94.7440904044 0.0
-0.629847044238 3.7740704447 12.9675566159 29.40250571 29.40250571 11348.019802 77.6787034079 245.363303824
-1.29060742802 0.976266788595 10.3790281867 20.2575040356 20.2575040356 6227.12418301 65.2245083793 337.827696173
-1.7592670133 0.942758995947 45.7834176797 87.2784977563 87.2784977563 5976.08455882 53.0838374894 423.817486599
-1.94094865325 0.963690264094 49.6618176798 89.377815476 89.377815476 34254.1666667 44.7654791643 642.683889326
-1.94094865325 0.963690264094 49.6618176798 89.377815476 89.377815476 34254.1666667 94.1403677391 642.683889326
-0.43193417763 1.28809539501 3.21497402973 3.82691869644 3.82691869644 10481.2807882 44.9693235581 0.0
-2.54089520261 1.07261122302 300.280932938 445.328149098 445.328149098 6688.15789474 56.1207925938 1545.27950409
-2.54089520261 1.07261122302 300.280932938 445.328149098 445.328149098 6688.15789474 57.5718173741 1545.27950409
-3.25292433134 0.690550982771 -1.0 -1.0 -1.0 6763.61386139 46.5387781776 306.565712235
-3.16219612744 1.17881214169 -1.0 -1.0 -1.0 10493.226601 62.2771607661 0.0
-3.32307131465 0.58546896323 -1.0 -1.0 -1.0 4686.17647059 54.2655049659 203.694628766
-3.20133516562 0.674716604754 -1.0 -1.0 -1.0 5684.16666667 53.1284770362 542.409472506
-1.23940715053 1.15225127347 14.7747891055 29.5651585092 29.5651585092 5314.70588235 46.0835574338 0.0
-1.46125587912 0.91484474489 10.9096188856 22.2006438039 22.2006438039 5516.91176471 50.7240451773 429.411711052
-2.82036084122 1.28834588228 -1.0 -1.0 -1.0 28462.5 71.5748981912 0.0
-2.85277187727 1.12505832135 -1.0 -1.0 -1.0 6024.54207921 49.9938107936 377.060789689
-1.34720638825 0.860758328205 11.931323371 17.9418772516 17.9418772516 7981.00490196 43.9993972635 190.837206059
-2.2507001266 1.59752388904 121.410621047 215.33855465 215.33855465 6805.42892157 53.9079449134 654.95888222
-2.93194360458 0.818198256471 -1.0 -1.0 -1.0 22979.370915 73.3280273142 29.7813
-1.69113826427 2.41547259681 48.4736316989 90.4873076963 90.4873076963 10609.1386555 52.5664398888 401.219155645
-3.08260223065 1.48017660666 692.513657359 1058.56915165 1058.56915165 9717.2640264 54.448255456 1992.7677106
-3.08260223065 1.48017660666 692.513657359 1058.56915165 1058.56915165 9717.2640264 62.8703093428 1992.7677106
-1.11126666005 1.4442486824 9.79398527978 16.5262387708 16.5262387708 20950.990099 34.9577930727 219.339793773
-1.11126666005 1.4442486824 9.79398527978 16.5262387708 16.5262387708 20950.990099 72.3495941594 219.339793773
-2.64407066709 1.09307486005 258.232527411 427.220243743 427.220243743 5971.77658942 51.3162086296 1563.9025507
-2.64407066709 1.09307486005 258.232527411 427.220243743 427.220243743 5971.77658942 54.3241202732 1563.9025507
-1.92098017711 3.70990903455 212.162375634 336.551533037 336.551533037 6055.23190045 47.4792322076 793.207555988
-3.21377701881 0.627298686117 -1.0 -1.0 -1.0 7138.23529412 57.684285261 257.047203308
-3.22336559685 0.498426049548 -1.0 -1.0 -1.0 12063.45396 61.4755123367 1963.15579665
-3.22336559685 0.498426049548 -1.0 -1.0 -1.0 12063.45396 61.4755123367 1963.15579665
-3.22336559685 0.498426049548 -1.0 -1.0 -1.0 12063.45396 74.6749124658 1963.15579665
-1.20655517101 1.32589259348 16.1229469806 23.6851759025 23.6851759025 4136.74428105 45.6651592574 253.53047346
-1.02356163609 1.1180957911 5.01160658545 12.3001690399 12.3001690399 5447.05882353 58.784574962 101.226623778
-2.0955747082 0.905792243642 51.7018224451 111.269619037 111.269619037 6787.99019608 55.506966508 538.519661839
-0.749200658868 1.51085312752 5.20460782292 8.88094072945 8.88094072945 27489.6548203 60.686101285 29.7813
-2.9681239809 0.833650605768 -1.0 -1.0 -1.0 5753.84615385 56.265228391 2345.98964263
-2.9681239809 0.833650605768 -1.0 -1.0 -1.0 5753.84615385 57.6326169699 2345.98964263
-2.82720925407 1.05146763045 -1.0 -1.0 -1.0 8832.4754902 44.7659736809 137.94502399
-3.23146211388 1.09851669293 -1.0 -1.0 -1.0 5320.79207921 54.7666639815 208.159350743
-2.71628855672 1.40340357884 -1.0 -1.0 -1.0 4137.05137227 49.7660113721 858.495846779
-2.87686493731 1.31293599029 -1.0 -1.0 -1.0 5360.84558824 48.5895580109 578.087099997
-2.81730674913 1.02803714386 -1.0 -1.0 -1.0 9531.03448276 63.553781719 407.449983025
-1.55036212547 0.544896200627 6.15789476583 9.9119055229 9.9119055229 4359.66094771 47.1257150065 182.651530917
-1.53682837416 1.17649583863 28.2237099748 54.6718062052 54.6718062052 5707.4754902 54.067450945 431.582748998
-2.79314927778 2.2804676609 -1.0 -1.0 -1.0 5402.36928105 22.0511261287 0.0
-3.01069572747 1.06496262906 -1.0 -1.0 -1.0 5215.30377668 40.017673671 356.323830726
-1.18585853524 1.22435716164 10.3259472388 20.1532613073 20.1532613073 6892.64705882 46.4514749207 286.357354918
-1.94776402748 1.12240062317 46.0194489488 80.2243071211 80.2243071211 5851.71568627 57.0160135455 471.355745108
-1.24310240429 1.37057763618 13.3100308917 27.4016268292 27.4016268292 6176.79455446 56.2711689259 202.869484169
-2.01980351225 0.893141070244 27.204372838 53.4013227059 53.4013227059 5229.65686275 56.4930049521 380.40851585
-2.04461756402 1.10530971998 48.0095371341 82.688404828 82.688404828 5401.98120915 53.9273137495 519.649742841
-0.910151140202 0.835472774814 4.72852856642 6.79916504007 6.79916504007 11642.4836601 46.7334856874 248.247297808
-3.18935030073 0.934667734495 -1.0 -1.0 -1.0 5736.11111111 56.8259724008 251.549406533
-3.23651261823 1.08178037757 -1.0 -1.0 -1.0 4594.66911765 41.2275596388 205.447222798
-3.10642321311 0.881601618421 -1.0 -1.0 -1.0 6084.7630719 23.6222108775 0.0
-2.14886022515 0.964322387053 70.515942972 125.335089485 125.335089485 14709.225 53.985032342 583.190999997
-2.14886022515 0.964322387053 70.515942972 125.335089485 125.335089485 14709.225 64.2862987899 583.190999997
-3.06521795206 1.11711902028 -1.0 -1.0 -1.0 6919.44444444 59.0135509682 583.209999967
-3.06521795206 1.11711902028 -1.0 -1.0 -1.0 6919.44444444 66.8889416866 583.209999967
-2.38704683336 2.36224129937 -1.0 -1.0 -1.0 6203.62123116 57.5162127238 1779.74764026
-2.92556699615 1.61087157877 -1.0 -1.0 -1.0 4987.25490196 25.2770035278 155.682062933
-1.6889610469 0.860234696909 17.8316530417 34.4369429598 34.4369429598 8110.19607843 57.2471082018 304.819728789
-1.24363535512 0.698594988108 8.00846069938 15.9000413865 15.9000413865 12977.9411765 57.0586146011 194.942412462
