[?1034h
usig.fChiSqRatio, usig.fChiSquare, usig.fChiSquareInd, usig.fChiSquareIndRestr, usig.fChiSquareIndRestr, usig.fRisetime, usig.fUnshapedInteg, trueChEnergy
-2.2762560441 0.549658429264 48.1981905775 94.9771584635 94.9771584635 5481.77083333 54.2996732014 536.097311556 427.875076394
-1.87681555546 1.91669664895 68.9873199951 128.696636098 128.696636098 4895.25663206 45.8125568431 505.89501 393.611393098
-2.85062244356 0.54016408331 314.003727496 591.014606633 591.014606633 5101.4598147 57.0945428058 1592.53617998 1211.06274871
-0.569151847705 1.6827048762 5.66579740802 4.58332391714 4.58332391714 4771.24183007 38.452295299 172.957574748 142.857871351
-0.783559920339 0.754680446904 3.52088647432 5.57288432615 5.57288432615 7482.84313725 31.3328998293 115.792231489 98.3363263328
-0.845063758224 1.04325568715 5.5677605289 6.78816177597 6.78816177597 2776.71568627 34.0562295475 119.276905047 117.016021525
-0.851599000448 1.20616730041 2.96000154019 5.3616708896 5.3616708896 8001.96078431 35.8145900383 102.972198716 92.9976894818
-2.30917469296 0.477422881364 29.3247263291 59.6163331621 59.6163331621 5188.68872549 55.2457764571 417.466440651 307.441931487
-2.34195375397 1.4496606697 235.995998501 467.091230064 467.091230064 3958.05010893 56.5868257352 2197.05520933 310.542657706
-2.34195375397 1.4496606697 235.995998501 467.091230064 467.091230064 3958.05010893 58.1585094207 2197.05520933 301.895670792
-1.55961681704 2.62345472887 72.821111226 147.678229209 147.678229209 4935.86601307 65.1777663102 423.656538327 303.81885257
-2.21005405423 3.28609994626 386.005334968 689.486612649 689.486612649 5270.38602101 54.2793179926 792.990970403 725.855876646
-2.77119227683 2.03691790992 775.342697631 1457.79808454 1457.79808454 5246.03616612 55.1055418007 1393.30454128 1228.23868434
-2.1183486135 0.936982038992 114.281125863 214.262356622 214.262356622 6180.63423645 59.625702449 626.708179959 584.203130565
-1.52236736108 0.954389916751 11.1171843307 27.2172356991 27.2172356991 6501.01540616 52.3005983341 196.094762979 189.344736778
-1.84311096332 0.90605309339 38.0058118434 74.1748129824 74.1748129824 13943.627451 72.0135968303 305.661019433 122.862699192
-1.84311096332 0.90605309339 38.0058118434 74.1748129824 74.1748129824 13943.627451 86.2742267502 305.661019433 128.68060449
-1.74713604503 0.672841165883 16.56617693 29.9330195463 29.9330195463 5663.7254902 61.4365314349 261.928323481 204.04111039
-1.93999132747 1.03924617359 37.9524571519 68.5257219441 68.5257219441 4222.77661064 48.1064005398 379.493752068 296.952383121
-1.32175365967 0.710638517714 9.45696092282 19.6035687392 19.6035687392 3624.64985994 52.1834286934 256.471440282 193.783322747
-1.53773182165 0.716319946094 18.9065531656 39.7926930248 39.7926930248 4758.65196078 53.1250525762 322.389501954 230.746877761
-3.11374165298 1.21785918842 748.739308308 1312.10945223 1312.10945223 9636.06479727 52.4717789877 1641.79103235 252.924865255
-3.11374165298 1.21785918842 748.739308308 1312.10945223 1312.10945223 9636.06479727 58.2353815177 1641.79103235 267.662156283
-3.11374165298 1.21785918842 748.739308308 1312.10945223 1312.10945223 9636.06479727 63.7564545182 1641.79103235 769.830533667
-2.31434769079 0.968326799312 94.4425619261 175.970434665 175.970434665 6096.60947712 55.4873669983 643.95946574 184.929592738
-2.31434769079 0.968326799312 94.4425619261 175.970434665 175.970434665 6096.60947712 58.7600731258 643.95946574 430.721274315
-2.95730362991 1.42636793085 739.72501051 1455.1110216 1455.1110216 4762.10065923 54.0820554378 1424.9444253 715.539749217
-2.95730362991 1.42636793085 739.72501051 1455.1110216 1455.1110216 4762.10065923 55.4073123742 1424.9444253 692.651850426
-1.4153786007 0.545720821867 5.12243956629 10.0258891111 10.0258891111 6510.17156863 59.6141807638 180.48965924 125.615411752
-1.22557793295 2.06008047122 20.7324403594 44.4509665275 44.4509665275 6770.71078431 69.5983302691 185.213748113 159.832085444
-1.67780862542 1.52205128751 48.8517427606 76.0202064445 76.0202064445 4604.16666667 48.6554745045 337.459727404 312.823470227
-1.93669630937 0.726679428071 36.899219202 76.5539160205 76.5539160205 5923.61111111 52.1410306052 462.094294005 340.032655139
-1.39158908111 0.921464862793 10.2936111114 18.9599721862 18.9599721862 5623.61111111 48.8359948911 215.153766739 202.702529827
-0.841090051587 0.760488916667 3.42690789908 6.59793827088 6.59793827088 10936.5196078 63.7745125476 101.197790918 99.5452677383
-1.25593040244 1.09042995387 11.7285499713 22.3959495515 22.3959495515 15742.8571429 64.9537992502 192.269830729 155.036293019
-1.37936784773 0.998802526455 12.9428965733 25.6696393885 25.6696393885 6424.79474548 55.3262900173 268.026684815 235.203477994
-2.65122364192 1.24394348969 519.608075483 769.485516991 769.485516991 5308.86182598 54.7127074707 1723.75240387 835.738704218
-2.65122364192 1.24394348969 519.608075483 769.485516991 769.485516991 5308.86182598 57.5888333611 1723.75240387 773.559145451
-1.34095122414 1.20940519677 17.6870059355 28.6483925639 28.6483925639 3439.28921569 42.4596672818 305.173431202 244.729910278
-1.43920261307 1.00012777466 10.2032162365 17.2854502519 17.2854502519 6013.07189542 52.7269937561 245.489081761 215.17819863
-2.42508703573 0.736243062342 78.6163248181 168.408952856 168.408952856 5123.6453202 56.8697986339 527.710590767 496.276154543
-1.99341340104 1.1586777851 71.0353501179 131.150739711 131.150739711 5769.44852941 48.8705904929 483.75528554 477.645743783
-2.51151124691 1.64692022957 774.673335195 1186.22718172 1186.22718172 5331.66666667 55.7625745405 2408.12572781 1846.58814562
0.452428336677 8.12708835367 9.42301139088 9.22471789095 9.22471789095 7333.82352941 15.9021877862 206.335432185 35.3653581331
0.452428336677 8.12708835367 9.42301139088 9.22471789095 9.22471789095 7333.82352941 20.1362082933 206.335432185 159.594108
-2.98825161311 0.924951078667 732.942110254 1391.18355159 1391.18355159 5332.28373702 54.3795333224 1199.41273374 229.015035094
-2.98825161311 0.924951078667 732.942110254 1391.18355159 1391.18355159 5332.28373702 57.1896330204 1199.41273374 885.527937136
-1.91431200671 0.51429319526 21.6990233601 41.8837412227 41.8837412227 4612.5 51.9014613246 315.966372202 223.207378172
-2.06183674895 1.71943064026 88.1789276318 178.959682003 178.959682003 5679.14614122 59.8130435257 406.576627792 307.976947658
-2.67854472914 0.35033615406 64.4457454005 117.673567669 117.673567669 4990.4040404 57.7425675871 636.174302698 549.254019786
-2.56810750385 1.20178377739 221.334212132 420.140266696 420.140266696 6865.09500352 52.7121438816 769.803401005 234.530462274
-2.56810750385 1.20178377739 221.334212132 420.140266696 420.140266696 6865.09500352 58.2373299682 769.803401005 457.22878118
-1.01213818363 0.865997591389 4.0200243578 8.78720657913 8.78720657913 7114.70588235 47.331769433 137.373655705 105.642908205
-3.14801842054 1.19429688096 -1.0 -1.0 -1.0 2460.17156863 44.7919274018 97.3275360039 66.8543665412
-0.78299741015 1.1061173234 4.9251629937 7.29514840102 7.29514840102 2556.07843137 53.41688326 215.01765886 160.225455605
-1.98958416966 1.20832298999 55.0415228833 106.869225717 106.869225717 5668.19681968 55.17412627 435.622595379 403.240420201
-1.84970036595 1.43465444642 44.250979274 82.5307190267 82.5307190267 4172.84482759 53.9269629107 240.986000048 226.550909476
-3.03777719057 0.928362558666 620.235194547 1242.37089306 1242.37089306 4692.48777314 56.49791402 1460.99867219 572.521259182
-3.03777719057 0.928362558666 620.235194547 1242.37089306 1242.37089306 4692.48777314 57.9049572396 1460.99867219 523.746423258
-2.90140400078 0.852715511015 263.986095968 511.754280929 511.754280929 5180.42440318 55.2390839256 1143.43142779 422.972613038
-2.90140400078 0.852715511015 263.986095968 511.754280929 511.754280929 5180.42440318 56.4687101512 1143.43142779 396.639010264
-1.55358344084 1.48772616738 44.0068825596 73.0585566646 73.0585566646 6391.81372549 57.3509855801 429.509139843 313.414834341
-1.06788154906 0.786303574461 6.19206314456 11.171791668 11.171791668 5550.98039216 49.0658457258 153.669510154 130.697673787
-3.01675755418 0.818476984255 -1.0 -1.0 -1.0 21960.7843137 65.9435574623 0.0 48.7742715161
-1.74022614834 1.0842159753 26.7659113151 42.5161820932 42.5161820932 6672.18137255 57.5049864379 220.373134062 196.126812967
-3.12514356669 1.14650882891 -1.0 -1.0 -1.0 7310.47854785 11.7490483393 62.4150786498 53.9212934443
-1.45606758849 1.22033431426 12.9088757365 28.4095111657 28.4095111657 7716.54351396 48.7387551689 185.366467974 177.612945983
-1.66225107996 2.1718252305 51.4943236283 111.227684372 111.227684372 5314.90196078 60.867304661 277.825437984 234.885670251
-1.58219611616 1.36336283138 23.4121056345 48.4988952982 48.4988952982 6724.74264706 62.2648667528 307.93793744 274.677812917
-3.2266821315 0.7712738486 724.700525908 1321.03601812 1321.03601812 5503.34383754 49.872380705 1700.19289787 82.9422281032
-3.2266821315 0.7712738486 724.700525908 1321.03601812 1321.03601812 5503.34383754 55.4664745755 1700.19289787 647.804797095
-3.2266821315 0.7712738486 724.700525908 1321.03601812 1321.03601812 5503.34383754 56.7922639358 1700.19289787 535.560140387
-2.25246079189 1.38482646608 240.322115361 446.917984319 446.917984319 5631.8995098 59.5385774426 909.237202144 698.772841527
-2.68099014032 1.0353134308 292.720261426 586.332106305 586.332106305 4926.32352941 54.3898797427 981.133476976 469.309139525
-2.68099014032 1.0353134308 292.720261426 586.332106305 586.332106305 4926.32352941 55.9843611145 981.133476976 437.666811671
-3.13966828817 1.14070215832 -1.0 -1.0 -1.0 5471.40522876 54.7198542941 64.331729613 60.8151403877
-2.33031365264 2.26061112414 459.087343622 865.42783683 865.42783683 5943.33597437 56.1852043799 1203.64079588 1049.7755511
-2.61601091792 1.36542636216 457.676576044 901.93373543 901.93373543 6373.00455536 61.1708843312 1405.64130414 963.524706626
-2.61601091792 1.36542636216 457.676576044 901.93373543 901.93373543 6373.00455536 66.7968253176 1405.64130414 291.96382699
-0.94827271289 1.05162361449 6.27010846509 10.9757671406 10.9757671406 5230.06535948 39.7743037816 165.786294747 115.670486272
-0.670017106256 0.880328040061 2.63837783882 3.90429473303 3.90429473303 6464.70588235 64.0458578203 125.229416389 87.6095346259
-2.94580349423 0.719480376743 206.51999626 369.982983372 369.982983372 9240.11650115 60.1245150352 981.76852033 437.309612245
-2.94580349423 0.719480376743 206.51999626 369.982983372 369.982983372 9240.11650115 69.1935683728 981.76852033 327.423312846
-2.02223463917 2.07935704317 145.015007739 251.872897524 251.872897524 5419.46778711 60.8937895417 541.868117303 420.272090795
-1.42478650992 0.838823889353 13.1321137193 30.9575159644 30.9575159644 5088.23529412 66.9410280867 239.182032986 190.556009561
-2.69825272474 1.2072112667 -1.0 -1.0 -1.0 2688.26797386 -7.11326020395 66.4580183116 64.0530527827
-1.6904082021 0.995429462302 30.2468048467 63.6749894404 63.6749894404 5009.72222222 53.4026178633 276.873428699 268.984644323
-2.25605255104 1.09586397012 97.1916263703 170.663141064 170.663141064 4995.37815126 50.1909934043 613.225607888 608.898946426
-2.82701239319 1.28109152708 -1.0 -1.0 -1.0 27420.3431373 35.0063638564 0.0 53.1411928965
-2.7391467159 0.972826381476 356.693416763 479.550585669 479.550585669 4754.48717949 55.1556459426 1602.08983109 678.965775803
-2.7391467159 0.972826381476 356.693416763 479.550585669 479.550585669 4754.48717949 56.5317410143 1602.08983109 616.905875019
-1.15204417189 1.94643373178 31.6103961153 54.0950919308 54.0950919308 19459.620098 69.0610620931 258.485616121 212.398525852
-2.8090446941 1.24048692352 -1.0 -1.0 -1.0 10427.0833333 29.0605057115 91.5118934795 83.8004412721
-1.01364061922 1.74195403645 7.00885906939 13.5474934684 13.5474934684 10818.75 77.4806933384 109.85044887 110.354717228
-3.27900224492 1.12124509757 797.233614898 1569.06155001 1569.06155001 4896.36633663 53.6672632193 1700.75286502 553.349300693
-3.27900224492 1.12124509757 797.233614898 1569.06155001 1569.06155001 4896.36633663 56.5654180577 1700.75286502 727.728696389
-1.38250499286 1.20086133294 9.88692851217 19.7262789229 19.7262789229 10374.5098039 58.6267337335 212.985435799 175.785483654
-1.74058795462 1.10249135958 31.1884299829 61.0296908318 61.0296908318 5235.00816993 61.0148772124 291.199622899 292.339608466
-1.7905797189 1.68152190384 82.1437970554 141.281325557 141.281325557 5537.5 52.9657645714 507.066688786 402.4155886
-2.09586967342 1.11110604415 80.5120661839 150.601444504 150.601444504 5609.01756536 53.8591511545 528.235538606 498.194433179
-1.02916839718 1.42523809001 9.64265037347 14.7909899217 14.7909899217 5841.17647059 70.9668422562 179.387951351 152.03679715
-0.917479357979 0.923285967623 7.53562795081 9.88500886646 9.88500886646 3823.61111111 55.4307834309 201.405413349 167.236912548
-2.49624755746 0.90901601255 152.089392567 279.76031972 279.76031972 5162.80165913 55.690654642 844.316151103 740.872009947
-1.93082544714 0.592476226732 22.572812293 44.9027636521 44.9027636521 6550.0 62.4786510501 347.462921016 281.106243093
-2.8737760764 1.32281069807 543.946949574 1047.01971069 1047.01971069 4720.82457983 56.6139162704 1301.59415766 539.908566049
-2.8737760764 1.32281069807 543.946949574 1047.01971069 1047.01971069 4720.82457983 58.0485891765 1301.59415766 519.038944216
-2.46543222678 1.12833400883 285.773171591 563.786859952 563.786859952 5402.68530489 56.5351205781 815.250960881 629.767607769
-2.7795461976 0.915485676645 208.449750435 304.138866676 304.138866676 5648.81535948 52.9977089201 1110.06695063 297.860582101
-2.7795461976 0.915485676645 208.449750435 304.138866676 304.138866676 5648.81535948 56.2049100729 1110.06695063 577.09410815
-1.14515955054 1.25340216168 20.2204346563 32.1299955933 32.1299955933 5051.96078431 66.4849006726 283.354792102 203.250200042
-1.92533124959 0.704304742646 32.986863165 61.61490792 61.61490792 4577.76960784 49.0080276028 341.632783406 248.043515264
1.30629940701 13.7094694779 1.52757431293 1.95929467773 1.95929467773 12855.1724138 10.9869581081 0.0 62.4726161649
-2.87416918866 0.974337255246 627.973278813 955.743337728 955.743337728 5135.33936652 54.7983601815 2049.99012172 773.472633766
-2.87416918866 0.974337255246 627.973278813 955.743337728 955.743337728 5135.33936652 56.1986203911 2049.99012172 1227.20469653
-2.29556455468 0.933374861726 84.4976844623 171.577256212 171.577256212 5573.21428571 50.412206493 796.292511371 62.680324439
-2.29556455468 0.933374861726 84.4976844623 171.577256212 171.577256212 5573.21428571 55.9662741388 796.292511371 566.8607044
-1.60449676138 0.999265039129 17.6009759684 36.1418289777 36.1418289777 5956.94444444 59.6870444824 231.741047481 225.872547719
-1.43768638529 1.04745171915 19.495277575 31.7193215539 31.7193215539 6269.18767507 44.4153455271 250.544386132 266.5197774
-3.20929774255 0.820422503045 648.528493531 1255.01781911 1255.01781911 5223.37271973 53.6302150839 1569.51619755 629.359462782
-3.20929774255 0.820422503045 648.528493531 1255.01781911 1255.01781911 5223.37271973 56.3045951955 1569.51619755 565.088745537
-1.91326020229 1.2714200036 66.294654311 119.437866983 119.437866983 5372.91666667 54.0361149672 432.189550223 400.554426472
-2.12004730126 0.739971285225 60.3762751739 118.294790535 118.294790535 5740.14778325 53.9796107403 393.818449771 402.764401703
-2.04406905303 1.24533007929 82.266210144 154.142255567 154.142255567 5492.12184874 45.2388241108 578.416299997 432.667401903
-1.75456531478 1.32861783914 46.2673068829 92.67357325 92.67357325 9676.16246499 59.0375014836 539.493491037 422.14693688
-1.87505083358 1.00297734015 39.4579585773 69.1743847101 69.1743847101 4580.42929293 55.7809756918 382.379062266 300.679559531
-1.71951337045 0.801548899235 18.5297020332 33.8579686031 33.8579686031 5611.71023965 53.2000852827 389.812022083 322.161043549
-1.60807621049 0.559525838527 9.32130854826 18.2806610181 18.2806610181 3834.23202614 52.9812114362 194.098988841 155.686829361
-1.62466535664 0.763904623708 13.1229685897 28.1207606495 28.1207606495 4879.82026144 50.6177574439 310.431346094 241.053092511
-1.76290238053 2.38605803288 95.1474968203 160.059041237 160.059041237 5040.47619048 54.0918904791 376.945645804 306.236697495
-2.94518526654 0.9945524376 393.401072472 737.860050427 737.860050427 5295.28186275 56.1302934525 1164.61771033 1009.66189133
-0.865717999602 0.993749675465 3.89485252332 8.3620067579 8.3620067579 4166.02941176 43.6395018532 112.919556919 93.9654147609
-2.55230623362 1.68014139501 392.701739812 737.911392643 737.911392643 5741.39433551 56.0721540115 1043.41868958 808.390593454
-2.00895171195 0.979123712603 39.2349677025 77.2483216463 77.2483216463 5942.10784314 55.7854830561 270.534924316 246.967395048
-1.03176016158 1.09225749513 5.69110119386 9.48723711246 9.48723711246 11204.8202614 47.6820360011 157.520494764 131.821218658
-1.89763917998 1.00994681177 40.4239270173 86.5881582628 86.5881582628 13403.1372549 62.2706914432 366.501277086 163.877363954
-1.89763917998 1.00994681177 40.4239270173 86.5881582628 86.5881582628 13403.1372549 77.8184934556 366.501277086 174.678280077
-2.27249381889 0.691177267189 95.5330236242 174.572301024 174.572301024 5318.0330753 52.0180789136 578.343299965 459.887339265
-2.43848617917 0.878930429706 211.195018403 417.531590104 417.531590104 5229.86694678 57.7186411592 955.787716673 853.403631552
-2.12658659515 1.34434651104 53.3320435423 115.055419339 115.055419339 5413.07189542 61.7285508233 299.986699092 291.309547506
-2.74716927377 1.69322004841 763.842018131 1035.2228587 1035.2228587 5501.22753951 52.8744061559 1999.01695181 294.992422853
-2.74716927377 1.69322004841 763.842018131 1035.2228587 1035.2228587 5501.22753951 56.5473330075 1999.01695181 1466.80649313
-1.84778401292 1.8310817194 79.1437509732 164.364612856 164.364612856 4872.43464052 63.7122109776 510.99891 472.834249794
-1.31773232017 1.05831959307 6.96025002761 18.8968019439 18.8968019439 6246.30541872 64.3258945384 133.533983535 104.790225588
-2.94444616683 1.03734131051 591.075323445 834.482316338 834.482316338 5127.40384615 53.8862711573 1578.87034577 648.46118703
-2.94444616683 1.03734131051 591.075323445 834.482316338 834.482316338 5127.40384615 56.6162219803 1578.87034577 774.808630969
-2.24704078528 1.41900102557 246.644266251 457.62056502 457.62056502 4998.51190476 49.0682374916 1034.65378718 487.641152248
-2.24704078528 1.41900102557 246.644266251 457.62056502 457.62056502 4998.51190476 49.0682374916 1034.65378718 405.927615842
-1.57896808291 1.2739635125 29.6036911063 49.5145503545 49.5145503545 5828.97058824 52.728138483 278.534593872 261.85055314
-0.820689723179 0.839488198599 3.61361445655 5.71011533249 5.71011533249 6631.37254902 31.045587897 113.513217307 101.133733687
-0.895201549524 1.06328211737 9.55685266465 12.6937649594 12.6937649594 5539.01960784 52.7458635775 221.041271793 195.372498658
-1.14508082386 1.32256244266 13.1839560912 22.9821830384 22.9821830384 6276.37254902 41.0250466072 248.636510898 214.830885049
-1.32967745623 1.07905949198 8.58485916234 16.4161805125 16.4161805125 6389.54248366 54.0719727679 169.444325123 159.487151133
-1.7187709896 1.12664099023 22.2851542678 38.8732332611 38.8732332611 4992.64705882 51.7556999448 257.636801147 224.093152042
-1.65984977806 1.09567165845 39.6814214168 66.2757163777 66.2757163777 7005.83743842 49.4138817283 460.968265127 370.097280175
-1.22863199754 2.22855841287 61.670783721 92.3946279558 92.3946279558 7058.70279146 48.8339005121 458.676005554 431.636753187
-2.46610898225 2.07070810891 904.790140293 1278.17604177 1278.17604177 5489.16666667 54.9132984037 1892.96621334 1871.9557996
-2.22329707707 1.0832367292 93.0051979829 164.345271912 164.345271912 5342.96218487 60.3753865457 495.280194569 385.616230327
-1.64759006335 0.782997765363 18.5597354292 38.6155658095 38.6155658095 5125.91911765 43.7018204547 204.871091948 177.429511943
-3.24398598406 1.15441491186 1038.47432521 2068.05609299 2068.05609299 5221.2962963 53.8600388784 1914.3023635 814.248267252
-3.24398598406 1.15441491186 1038.47432521 2068.05609299 2068.05609299 5221.2962963 55.2259859442 1914.3023635 708.117899921
-1.37469661356 0.840366678705 7.12490676108 11.4055656611 11.4055656611 6600.49019608 52.9717912669 124.719033523 113.226688863
-1.34657451458 1.05812509225 15.696622253 28.256101486 28.256101486 7841.99346405 67.2305800939 192.531301862 177.008917556
-3.30045615834 0.660720940372 -1.0 -1.0 -1.0 4598.65196078 54.7813401177 64.9094495339 62.5580325617
-1.98608558691 1.07992230707 34.2197296744 67.0949134434 67.0949134434 6380.74712644 59.46880643 345.170215075 253.456815627
-2.49593661918 1.1518236756 313.483315996 371.260162906 371.260162906 4906.89016865 55.1621656287 1614.69888764 738.462864279
-2.49593661918 1.1518236756 313.483315996 371.260162906 371.260162906 4906.89016865 56.674981731 1614.69888764 690.01571783
-1.36863130275 1.23925596336 28.0448249671 60.8183148651 60.8183148651 15556.127451 61.8851564906 261.595925888 272.30961777
-1.0591371216 0.962884733932 9.15348083483 13.6836228669 13.6836228669 4448.16176471 34.8858872703 212.418210774 166.093038495
-1.12969030197 1.92920511834 18.8050092487 22.3544149172 22.3544149172 6708.95214521 42.8962269753 275.519334564 206.966276053
-1.81046770187 1.13147353125 47.6019775226 80.0481839315 80.0481839315 5097.92008758 49.4947242928 491.855072711 433.55171462
-2.98292059993 0.976198924988 -1.0 -1.0 -1.0 4971.89542484 37.0519955281 85.9066772863 67.7441212878
-2.25666216423 1.24275719722 73.6254985821 136.243880794 136.243880794 6747.05882353 51.0593109081 546.693069856 141.770591449
-2.25666216423 1.24275719722 73.6254985821 136.243880794 136.243880794 6747.05882353 58.4211048552 546.693069856 302.372427196
-1.69641170309 1.29645621182 56.7588819467 105.291251255 105.291251255 5510.48085901 53.3025936943 446.230405205 417.401334458
-2.40463266813 0.771812941552 93.2109946962 184.906737423 184.906737423 3986.7178489 54.6468029897 757.225925127 600.721260939
-3.02955970286 0.950142044287 1090.32563379 2029.98304719 2029.98304719 5065.29034691 55.0619211478 1865.77396876 713.896460605
-3.02955970286 0.950142044287 1090.32563379 2029.98304719 2029.98304719 5065.29034691 57.9970365896 1865.77396876 737.855766546
-1.94825203455 1.14345653523 62.4276701806 109.120597752 109.120597752 5457.89215686 48.8348958591 489.81587623 415.441879794
-1.39783824446 1.24340743134 11.4775947123 20.5674572904 20.5674572904 6963.23529412 72.0607259109 216.560696001 162.740225717
-1.19513593825 0.995003459213 10.0048349406 18.6616852277 18.6616852277 5422.00328407 50.2816668184 187.865257852 146.78674035
-1.38790290981 0.846496896064 8.6628397732 17.9612344098 17.9612344098 4346.40522876 60.0088546381 139.450537088 126.79845029
-2.97856658398 0.971573921836 796.960315573 882.261136325 882.261136325 5669.91219565 54.6014592676 2613.60740004 1008.76276188
-2.97856658398 0.971573921836 796.960315573 882.261136325 882.261136325 5669.91219565 57.2171542286 2613.60740004 1452.02403068
-0.98492099515 1.0196495691 6.78178178503 8.81264859905 8.81264859905 6578.125 44.2371023955 152.267918645 158.360427164
-1.86808130965 1.11733015517 36.8677068726 77.349138507 77.349138507 5474.11151961 52.8830452234 339.269530775 333.990033207
-1.97461889504 1.09780643782 69.372370761 150.341246908 150.341246908 6098.75 58.3532981617 583.141999996 530.973142576
-0.747803504288 0.811431087146 3.14976129572 4.61164215054 4.61164215054 6135.49019608 38.2789024601 175.386429668 102.983792004
-2.392316549 1.43069716269 718.423822123 763.439409252 763.439409252 5238.87804646 57.0482414719 2423.84897032 1912.87929871
-1.84522049026 1.1068850428 47.7794721174 89.0437492765 89.0437492765 5502.25522552 50.8821651755 453.259986358 347.003127071
-1.67498978545 1.38892184269 36.2040489381 69.6913373168 69.6913373168 4599.21568627 45.3804758284 367.117469502 260.336932919
-1.40620402125 1.05199867213 10.7300487431 20.4687813941 20.4687813941 5892.97385621 55.5339027109 210.899790495 171.094459769
-2.48483667221 4.75749905611 276.197394654 574.871388714 574.871388714 5206.14973262 49.3088873341 1099.71701275 424.727430352
-2.48483667221 4.75749905611 276.197394654 574.871388714 574.871388714 5206.14973262 53.4884917739 1099.71701275 419.662425243
-2.18460409873 1.87663197541 143.818449157 261.185718266 261.185718266 3962.94276331 52.8401220736 928.699205204 521.694237962
-1.5198012818 0.864508350086 18.5509977627 32.4468866355 32.4468866355 6124.11764706 51.9384434731 364.365031621 296.590261891
-1.29253824976 0.854757779609 8.64938673797 16.4074073515 16.4074073515 4598.52941176 56.038027279 218.684968374 164.707236492
-1.81865066883 1.48351362779 117.060955666 227.615134705 227.615134705 6279.16666667 55.5559342442 709.784187746 588.301642089
-0.956074292128 0.934483465865 5.11306000945 10.0235599952 10.0235599952 6639.53431373 52.2355574652 180.193275101 132.103390309
-2.75310039569 1.0374071777 357.578713758 644.864110034 644.864110034 4922.47957516 53.4811520545 1630.07774977 688.61211973
-2.75310039569 1.0374071777 357.578713758 644.864110034 644.864110034 4922.47957516 54.9309088098 1630.07774977 595.824197208
-1.32348365443 2.86154159599 78.7946808297 155.589057264 155.589057264 6547.7124183 68.2670426932 546.291228671 478.192771837
-1.56392968853 1.08155737079 22.541198758 43.4308475504 43.4308475504 5317.42530345 51.0501212854 384.684662162 239.39540203
-0.816872193936 1.62842287185 8.49028523834 16.2874049563 16.2874049563 3646.02591036 45.4597818086 230.543783894 120.100341462
-0.203108849994 1.15638515279 1.5898963897 1.73647009396 1.73647009396 17324.3872549 53.5586935627 0.0 48.995530083
-1.23869062233 1.04532777377 15.7261929268 25.6310910913 25.6310910913 7203.63562092 50.858172664 296.046425375 222.436714314
-0.365821532847 1.33260174777 3.64150005423 3.65111664279 3.65111664279 6570.66993464 44.0275366111 84.7190958403 68.7778571065
-2.10166546042 1.21919341592 104.153155817 223.961662499 223.961662499 5851.39573071 60.5496219657 578.014099994 433.392997782
-0.898077111254 1.07058789757 6.9493875709 10.054916627 10.054916627 5491.72794118 34.9479041258 233.857299993 190.006103886
-2.89680069833 1.04519413234 716.662558048 997.543808673 997.543808673 5304.10384978 61.1624606121 2545.54837549 847.208503519
-2.89680069833 1.04519413234 716.662558048 997.543808673 997.543808673 5304.10384978 62.8918334329 2545.54837549 790.81187327
-2.89680069833 1.04519413234 716.662558048 997.543808673 997.543808673 5304.10384978 79.558534373 2545.54837549 295.533268838
-2.27863638203 0.895956412078 70.6771377742 141.917701421 141.917701421 5079.3627451 52.6372264266 560.173016704 424.342864504
-2.90376613194 0.887135310912 765.908767823 1008.83704125 1008.83704125 5027.89449113 54.9449853384 2019.48954083 973.924108643
-2.90376613194 0.887135310912 765.908767823 1008.83704125 1008.83704125 5027.89449113 56.2483118661 2019.48954083 931.230970116
-2.23595547807 1.23358154495 138.250892306 252.067755074 252.067755074 5702.77777778 56.6626724563 578.087099997 527.29884678
-0.886474541713 0.9382678686 5.93715549346 9.61473226812 9.61473226812 3067.99019608 56.6259322827 145.185072101 109.942558182
-3.06017493536 0.785032445014 -1.0 -1.0 -1.0 19790.1960784 100.546978661 0.0 49.6041809232
-2.31432713215 1.24195521359 257.7019168 455.875586207 455.875586207 7086.5502451 58.9949229981 1118.14375486 566.374081609
-2.31432713215 1.24195521359 257.7019168 455.875586207 455.875586207 7086.5502451 62.9571477646 1118.14375486 258.017237159
-2.10509097387 2.00370918221 313.810585748 620.845898098 620.845898098 4781.22860255 58.5366198344 1248.83760564 488.214986209
-2.10509097387 2.00370918221 313.810585748 620.845898098 620.845898098 4781.22860255 59.8022428531 1248.83760564 423.685257113
-2.97154801636 0.797680054819 -1.0 -1.0 -1.0 12215.7635468 54.5564150481 0.0 42.4569397673
-1.74207535846 1.15816806923 64.2198962143 103.227900036 103.227900036 6699.50980392 60.3070526164 505.666099988 389.882340445
-1.74207535846 1.15816806923 64.2198962143 103.227900036 103.227900036 6699.50980392 65.9565438076 505.666099988 99.6626961734
-0.62555375317 0.939372697428 2.07046845171 3.13577932075 3.13577932075 4914.70588235 34.4969447353 100.610094161 93.7454171038
-0.725684771446 0.744834228634 3.98283713479 6.26155270564 6.26155270564 7918.75 53.550932389 149.555205379 112.017438407
-1.62584292751 0.960561984342 20.8198468238 42.9810762993 42.9810762993 4931.15763547 49.8688298837 332.348180457 248.069334587
-1.70163058083 0.906452009061 15.2864218412 29.3286312361 29.3286312361 4715.83333333 49.4984775148 299.764575934 215.196902563
